Time,Vehicle_Count,Queue_Length,Average_Speed,Average_Waiting_Time
14716,10,4,2.64,16.3
14717,10,4,1.56,12.4
14718,10,3,1.77,8.5
14719,10,3,2.18,4.6
14720,10,2,2.73,0.6
14721,11,3,2.94,0.82
14722,11,4,3.39,1.18
14723,12,4,3.93,1.42
14724,11,5,3.52,2.0
14725,12,5,4.18,2.25
14726,12,6,4.21,2.75
14727,11,6,3.63,3.55
14728,12,6,4.17,3.75
14729,11,6,3.75,4.64
14730,12,6,3.87,4.75
14731,11,6,3.05,5.73
14732,11,6,3.62,6.27
14733,12,6,4.01,6.25
14734,11,6,3.39,7.36
14735,12,6,3.57,7.25
14736,12,6,3.78,7.75
14737,11,6,3.51,9.0
14738,12,6,3.99,8.75
14739,11,6,3.61,10.09
14740,11,6,4.04,10.64
14741,12,6,4.52,10.25
14742,11,6,4.35,11.73
14743,12,6,4.6,11.25
14744,11,6,3.96,12.82
14745,11,6,3.97,13.36
14746,11,6,3.65,13.91
14747,11,6,4.18,14.45
14748,12,6,4.56,13.75
14749,11,6,3.96,15.55
14750,12,6,4.23,14.75
14751,11,6,3.44,16.64
14752,11,6,3.84,17.18
14753,11,6,3.2,17.73
14754,11,6,3.57,18.27
14755,12,6,3.69,17.25
14756,12,6,3.67,17.75
14757,11,6,3.29,19.91
14758,12,6,3.48,18.75
14759,11,6,2.81,21.0
14760,12,6,2.71,19.75
14761,12,6,2.72,16.58
14762,12,5,2.69,13.42
14763,12,5,2.12,10.33
14764,12,5,2.68,7.25
14765,11,4,2.4,4.55
14766,11,3,2.96,1.18
14767,10,4,2.73,1.7
14768,10,4,3.43,2.1
14769,9,5,2.94,2.89
14770,10,5,3.69,3.1
14771,9,5,3.19,4.0
14772,10,5,3.49,4.1
14773,9,5,2.75,5.11
14774,9,5,2.74,5.67
14775,10,5,3.28,5.6
14776,10,5,3.68,6.1
14777,10,5,3.57,6.6
14778,10,5,3.69,7.1
14779,9,5,3.18,8.44
14780,10,5,3.63,8.1
14781,9,5,2.71,9.56
14782,10,5,3.09,9.1
14783,10,5,3.33,9.6
14784,9,5,2.82,11.22
14785,10,5,3.22,10.6
14786,10,5,3.74,11.1
14787,9,5,2.91,12.89
14788,10,5,3.45,12.1
14789,9,5,2.9,14.0
14790,10,5,3.54,13.1
14791,10,5,3.45,13.6
14792,10,5,2.91,14.1
14793,10,5,2.9,14.6
14794,10,5,3.08,15.1
14795,10,5,2.71,15.6
14796,10,5,3.15,16.1
14797,10,5,3.11,16.6
14798,10,5,2.91,17.1
14799,10,5,3.44,17.6
14800,9,5,2.92,20.11
14801,10,5,3.39,18.6
14802,9,5,2.99,21.22
14803,10,5,3.24,19.6
14804,10,5,3.42,20.1
14805,10,5,2.85,20.6
14806,10,5,2.61,16.6
14807,10,4,2.74,12.6
14808,10,3,1.9,8.5
14809,10,2,2.42,4.5
14810,10,2,3.03,0.6
14811,11,3,3.1,0.82
14812,11,3,3.45,1.09
14813,11,4,2.84,1.45
14814,11,4,3.44,1.82
14815,11,5,3.91,2.27
14816,12,6,4.37,2.58
14817,11,6,3.94,3.36
14818,11,6,4.14,3.91
14819,11,6,3.94,4.45
14820,11,6,4.3,5.0
14821,11,6,3.52,5.55
14822,11,6,3.78,6.09
14823,12,6,4.12,6.08
14824,11,6,3.36,7.18
14825,12,6,3.78,7.08
14826,12,6,3.86,7.58
14827,11,6,2.93,8.82
14828,12,6,3.39,8.58
14829,11,6,2.85,9.91
14830,11,6,2.99,10.45
14831,12,6,3.47,10.08
14832,12,6,3.46,10.58
14833,11,6,2.93,12.09
14834,12,6,3.38,11.58
14835,11,6,2.96,13.18
14836,11,6,3.11,13.73
14837,12,6,3.74,13.08
14838,12,6,4.19,13.58
14839,11,6,3.64,15.36
14840,12,6,3.95,14.58
14841,11,6,3.53,16.45
14842,12,6,3.97,15.58
14843,11,6,3.39,17.55
14844,12,6,3.7,16.58
14845,12,6,3.8,17.08
14846,11,6,3.07,19.18
14847,12,6,3.48,18.08
14848,12,6,3.52,18.58
14849,12,6,2.42,19.08
14850,12,7,2.36,19.67
14851,12,6,2.34,16.42
14852,12,6,1.71,13.42
14853,12,5,1.97,10.33
14854,12,4,2.19,7.25
14855,11,4,2.09,4.64
14856,11,4,2.46,1.36
14857,10,5,2.21,2.0
14858,10,5,2.85,2.5
14859,10,5,3.46,3.0
14860,9,5,3.02,3.89
14861,10,5,3.55,4.0
14862,9,5,3.12,5.0
14863,10,5,3.54,5.0
14864,10,5,3.76,5.5
14865,10,5,3.26,6.0
14866,10,5,3.39,6.5
14867,9,5,2.8,7.78
14868,10,5,3.57,7.5
14869,10,5,3.79,8.0
14870,10,5,3.29,8.5
14871,10,5,3.43,9.0
14872,10,5,3.77,9.5
14873,10,5,3.41,10.0
14874,9,5,2.97,11.67
14875,10,5,3.39,11.0
14876,10,5,3.4,11.5
14877,9,5,2.79,13.33
14878,10,5,3.0,12.5
14879,10,5,3.41,13.0
14880,9,5,2.82,15.0
14881,10,5,3.5,14.0
14882,10,5,4.07,14.5
14883,10,5,3.52,15.0
14884,9,5,2.8,17.22
14885,9,5,2.83,17.78
14886,10,5,3.37,16.5
14887,9,5,2.71,18.89
14888,9,5,2.71,19.44
14889,10,5,3.09,18.0
14890,9,5,2.53,20.56
14891,10,5,2.85,19.0
14892,10,5,3.0,19.5
14893,10,5,2.88,20.0
14894,10,5,2.09,20.5
14895,10,5,1.95,21.0
14896,10,5,1.46,16.9
14897,10,4,1.52,12.8
14898,10,4,1.39,8.9
14899,11,4,1.63,4.55
14900,11,4,2.05,1.0
14901,11,4,2.62,1.36
14902,11,4,3.12,1.73
14903,12,5,3.42,2.0
14904,12,6,3.74,2.5
14905,11,6,3.14,3.27
14906,12,6,3.61,3.5
14907,11,6,3.26,4.36
14908,11,6,3.31,4.91
14909,12,6,3.77,5.0
14910,11,6,3.62,6.0
14911,11,6,3.95,6.55
14912,11,6,3.68,7.09
14913,11,6,4.06,7.64
14914,12,6,4.48,7.5
14915,11,6,3.85,8.73
14916,12,6,4.24,8.5
14917,11,6,3.42,9.82
14918,12,6,3.77,9.5
14919,12,6,3.82,10.0
14920,11,6,3.27,11.45
14921,12,6,3.55,11.0
14922,12,6,3.91,11.5
14923,11,6,3.52,13.09
14924,12,6,4.25,12.5
14925,11,6,3.82,14.18
14926,12,6,4.14,13.5
14927,11,6,3.14,15.27
14928,11,6,3.12,15.82
14929,12,6,3.58,15.0
14930,11,6,3.08,16.91
14931,11,6,3.4,17.45
14932,12,6,3.66,16.5
14933,11,6,2.92,18.55
14934,11,6,3.05,19.09
14935,11,6,2.66,19.64
14936,11,6,3.27,20.18
14937,11,6,3.47,20.73
14938,12,6,3.66,19.5
14939,12,6,3.39,20.0
14940,12,6,2.46,20.5
14941,12,6,2.86,17.25
14942,11,5,2.13,15.27
14943,12,4,2.31,10.67
14944,11,4,1.74,8.0
14945,11,4,2.44,4.55
14946,11,3,3.01,1.0
14947,10,4,2.73,1.5
14948,10,4,3.37,1.9
14949,9,5,2.9,2.67
14950,10,5,3.42,2.9
14951,9,5,2.87,3.78
14952,10,5,3.33,3.9
14953,10,5,3.79,4.4
14954,9,5,3.21,5.44
14955,10,5,3.65,5.4
14956,9,5,2.53,6.56
14957,10,5,2.87,6.4
14958,10,5,3.31,6.9
14959,11,5,3.83,6.73
14960,10,5,3.33,7.9
14961,10,5,3.29,8.4
14962,10,5,3.45,8.9
14963,10,5,3.55,9.4
14964,9,5,3.0,11.0
14965,10,5,3.52,10.4
14966,9,5,3.48,12.11
14967,10,5,4.06,11.4
14968,9,5,3.06,13.22
14969,10,5,3.42,12.4
14970,10,5,3.61,12.9
14971,10,5,3.08,13.4
14972,10,5,3.22,13.9
14973,9,5,2.47,16.0
14974,10,5,3.05,14.9
14975,10,5,3.33,15.4
14976,9,5,2.86,17.67
14977,10,5,3.2,16.4
14978,10,5,3.6,16.9
14979,9,5,3.02,19.33
14980,10,5,3.71,17.9
14981,9,5,3.26,20.44
14982,10,5,3.62,18.9
14983,9,5,2.86,21.56
14984,10,5,2.5,19.9
14985,10,5,2.39,20.4
14986,10,5,1.22,16.4
14987,10,4,1.12,12.5
14988,10,4,1.36,8.6
14989,10,4,1.7,4.8
14990,11,3,2.12,0.91
14991,11,4,2.53,1.27
14992,11,4,3.16,1.64
14993,12,5,3.62,1.92
14994,12,6,3.98,2.42
14995,11,6,3.44,3.18
14996,12,6,3.68,3.42
14997,11,6,3.08,4.27
14998,11,6,3.32,4.82
14999,11,6,2.6,5.36
15000,11,6,2.93,5.91
15001,11,6,3.06,6.45
15002,12,6,3.67,6.42
15003,12,6,3.99,6.92
15004,12,6,4.28,7.42
15005,12,6,4.38,7.92
15006,12,6,4.41,8.42
15007,12,6,3.86,8.92
15008,11,6,3.58,10.27
15009,12,6,4.14,9.92
15010,11,6,3.47,11.36
15011,11,6,3.61,11.91
15012,12,6,3.92,11.42
15013,12,6,4.29,11.92
15014,12,6,4.15,12.42
15015,11,6,3.47,14.09
15016,12,6,3.86,13.42
15017,12,6,3.84,13.92
15018,11,6,3.13,15.73
15019,12,6,3.74,14.92
15020,11,6,3.29,16.82
15021,11,6,3.63,17.36
15022,12,6,3.94,16.42
15023,11,6,3.54,18.45
15024,12,6,3.99,17.42
15025,11,6,3.28,19.55
15026,11,6,3.67,20.09
15027,12,6,3.73,18.92
15028,11,6,3.04,21.18
15029,12,6,2.95,19.92
15030,11,6,1.64,22.27
15031,11,5,1.83,18.64
15032,12,5,1.79,13.83
15033,12,5,1.95,10.58
15034,11,5,1.6,8.09
15035,11,4,2.21,4.64
15036,11,4,2.7,1.18
15037,10,4,2.39,1.7
15038,10,5,3.13,2.2
15039,9,5,2.67,3.0
15040,10,5,3.56,3.2
15041,10,5,3.98,3.7
15042,10,5,3.54,4.2
15043,10,5,3.52,4.7
15044,10,5,2.79,5.2
15045,10,5,3.06,5.7
15046,10,5,3.42,6.2
15047,10,5,2.78,6.7
15048,10,5,3.25,7.2
15049,10,5,3.63,7.7
15050,10,5,3.49,8.2
15051,10,5,4.0,8.7
15052,9,5,3.26,10.22
15053,10,5,3.65,9.7
15054,9,5,3.44,11.33
15055,10,5,3.95,10.7
15056,9,5,3.61,12.44
15057,10,5,4.14,11.7
15058,9,5,2.97,13.56
15059,9,5,2.97,14.11
15060,10,5,3.56,13.2
15061,10,5,3.97,13.7
15062,10,5,4.0,14.2
15063,9,5,3.46,16.33
15064,10,5,4.11,15.2
15065,9,5,2.79,17.44
15066,9,5,2.83,18.0
15067,10,5,3.56,16.7
15068,10,5,4.21,17.2
15069,10,5,3.78,17.7
15070,9,5,2.95,20.22
15071,10,5,3.23,18.7
15072,10,5,3.25,19.2
15073,10,5,3.4,19.7
15074,10,5,2.33,20.2
15075,10,6,2.2,20.8
15076,10,5,1.18,16.9
15077,10,5,1.27,13.0
15078,10,4,1.52,9.0
15079,11,4,1.79,4.64
15080,11,3,2.42,1.09
15081,11,4,2.99,1.45
15082,11,5,3.65,1.91
15083,12,6,4.32,2.25
15084,11,6,4.04,3.0
15085,12,6,4.52,3.25
15086,11,6,3.5,4.09
15087,12,6,4.04,4.25
15088,12,6,4.17,4.75
15089,11,6,3.49,5.73
15090,12,6,4.03,5.75
15091,11,6,3.46,6.82
15092,11,6,3.88,7.36
15093,12,6,4.16,7.25
15094,11,6,3.47,8.45
15095,12,6,3.89,8.25
15096,11,6,3.32,9.55
15097,11,6,3.61,10.09
15098,12,6,4.32,9.75
15099,11,6,3.88,11.18
15100,12,6,4.25,10.75
15101,11,6,3.67,12.27
15102,11,6,3.9,12.82
15103,12,6,4.42,12.25
15104,11,6,3.77,13.91
15105,12,6,4.06,13.25
15106,11,6,3.65,15.0
15107,11,6,4.09,15.55
15108,12,6,4.56,14.75
15109,11,6,4.17,16.64
15110,12,6,4.46,15.75
15111,11,6,3.73,17.73
15112,12,6,3.79,16.75
15113,11,6,2.87,18.82
15114,11,6,3.23,19.36
15115,12,6,3.71,18.25
15116,11,6,3.1,20.45
15117,12,6,3.5,19.25
15118,12,6,3.47,19.75
15119,12,6,3.4,20.25
15120,12,6,2.64,20.75
15121,12,6,2.85,17.42
15122,11,5,1.95,15.36
15123,12,4,1.79,10.75
15124,12,4,2.4,7.5
15125,12,4,2.9,4.25
15126,11,4,2.92,1.09
15127,10,4,2.42,1.6
15128,10,4,3.07,2.0
15129,9,5,2.91,2.78
15130,9,5,3.37,3.33
15131,9,5,3.28,3.89
15132,9,5,3.75,4.44
15133,10,5,4.37,4.5
15134,9,5,3.59,5.56
15135,10,5,4.16,5.5
15136,9,5,3.44,6.67
15137,10,5,3.98,6.5
15138,10,5,4.08,7.0
15139,10,5,3.73,7.5
15140,10,5,3.7,8.0
15141,9,5,2.86,9.44
15142,10,5,3.4,9.0
15143,10,5,4.15,9.5
15144,10,5,3.96,10.0
15145,9,5,3.28,11.67
15146,10,5,3.69,11.0
15147,10,5,3.9,11.5
15148,10,5,3.61,12.0
15149,10,5,3.82,12.5
15150,9,5,2.71,14.44
15151,10,5,2.95,13.5
15152,10,5,3.18,14.0
15153,10,5,2.35,14.5
15154,10,5,2.4,15.0
15155,10,5,2.68,15.5
15156,11,5,3.02,14.55
15157,10,5,2.47,16.5
15158,10,5,3.04,17.0
15159,11,5,3.83,15.91
15160,10,5,3.05,18.0
15161,10,5,3.43,18.5
15162,10,5,2.94,19.0
15163,10,5,3.16,19.5
15164,9,5,2.24,22.22
15165,10,6,2.22,20.6
15166,10,5,2.39,16.6
15167,10,5,1.71,12.8
15168,10,4,1.98,8.9
15169,10,3,2.22,4.9
15170,11,3,2.48,1.0
15171,11,4,3.05,1.36
15172,11,5,3.7,1.82
15173,12,5,4.24,2.08
15174,11,6,3.7,2.82
15175,12,6,4.2,3.08
15176,11,6,3.52,3.91
15177,11,6,3.8,4.45
15178,12,6,4.38,4.58
15179,11,6,3.99,5.55
15180,12,6,4.54,5.58
15181,11,6,3.95,6.64
15182,11,6,4.06,7.18
15183,11,6,3.53,7.73
15184,11,6,3.93,8.27
15185,12,6,4.01,8.08
15186,11,6,3.7,9.36
15187,11,6,3.69,9.91
15188,11,6,3.23,10.45
15189,11,6,3.44,11.0
15190,12,6,3.69,10.58
15191,12,6,4.03,11.08
15192,11,6,3.51,12.64
15193,12,6,4.01,12.08
15194,11,6,3.62,13.73
15195,11,6,3.88,14.27
15196,11,6,3.77,14.82
15197,11,6,4.19,15.36
15198,12,6,4.59,14.58
15199,11,6,4.05,16.45
15200,12,6,4.12,15.58
15201,11,6,3.53,17.55
15202,11,6,3.85,18.09
15203,12,6,4.34,17.08
15204,11,6,3.75,19.18
15205,12,6,4.07,18.08
15206,11,6,3.45,20.27
15207,12,6,3.72,19.08
15208,11,6,2.76,21.36
15209,11,6,2.85,21.91
15210,12,7,2.62,20.67
15211,12,6,2.57,17.33
15212,12,6,2.67,14.08
15213,12,6,1.61,11.0
15214,11,5,1.32,8.55
15215,11,4,1.68,5.0
15216,11,3,2.34,1.45
15217,11,4,3.15,1.82
15218,10,5,2.88,2.5
15219,10,5,3.24,3.0
15220,10,5,2.79,3.5
15221,10,5,3.29,4.0
15222,10,5,3.66,4.5
15223,10,5,3.36,5.0
15224,9,5,2.66,6.11
15225,10,5,3.13,6.0
15226,10,5,3.39,6.5
15227,9,5,3.05,7.78
15228,10,5,3.4,7.5
15229,9,5,2.85,8.89
15230,10,5,3.15,8.5
15231,10,5,3.28,9.0
15232,9,5,2.34,10.56
15233,10,5,2.92,10.0
15234,10,5,3.14,10.5
15235,10,5,3.42,11.0
15236,10,5,3.03,11.5
15237,10,5,3.5,12.0
15238,10,5,2.94,12.5
15239,10,5,2.97,13.0
15240,10,5,3.24,13.5
15241,10,5,2.92,14.0
15242,10,5,3.24,14.5
15243,10,5,3.44,15.0
15244,10,5,3.17,15.5
15245,10,5,3.54,16.0
15246,10,5,3.24,16.5
15247,10,5,3.3,17.0
15248,9,5,2.82,19.44
15249,10,5,3.19,18.0
15250,10,5,3.52,18.5
15251,10,5,2.48,19.0
15252,10,5,2.85,19.5
15253,10,5,3.19,20.0
15254,10,5,2.24,20.5
15255,10,5,2.25,21.0
15256,11,4,2.21,15.27
15257,10,4,1.31,12.7
15258,10,3,1.42,8.5
15259,10,3,1.73,4.6
15260,11,3,2.04,0.64
15261,11,3,2.63,0.91
15262,11,3,3.16,1.18
15263,12,5,3.86,1.5
15264,12,5,3.99,1.92
15265,11,5,3.63,2.55
15266,12,6,3.79,2.83
15267,11,6,3.5,3.64
15268,12,6,3.76,3.83
15269,12,6,4.06,4.33
15270,11,6,3.68,5.27
15271,12,6,4.05,5.33
15272,11,6,3.56,6.36
15273,11,6,3.42,6.91
15274,11,6,3.17,7.45
15275,11,6,3.66,8.0
15276,12,6,3.54,7.83
15277,11,6,2.94,9.09
15278,11,6,3.07,9.64
15279,12,6,3.44,9.33
15280,11,6,3.21,10.73
15281,11,6,3.43,11.27
15282,12,6,3.72,10.83
15283,12,6,4.06,11.33
15284,12,6,3.6,11.83
15285,12,6,4.03,12.33
15286,11,6,3.71,14.0
15287,12,6,4.0,13.33
15288,11,6,3.47,15.09
15289,12,6,4.02,14.33
15290,11,6,3.24,16.18
15291,11,6,3.41,16.73
15292,12,6,3.98,15.83
15293,12,6,4.27,16.33
15294,12,6,3.99,16.83
15295,11,6,3.4,18.91
15296,11,6,3.62,19.45
15297,12,6,4.08,18.33
15298,11,6,3.26,20.55
15299,12,6,2.95,19.33
15300,11,6,2.03,21.64
15301,12,6,1.91,16.67
15302,12,6,1.86,13.58
15303,11,5,1.04,11.36
15304,11,5,1.52,8.09
15305,11,4,2.0,4.64
15306,10,4,1.49,1.5
15307,10,4,1.86,1.9
15308,10,5,2.17,2.4
15309,10,5,2.7,2.9
15310,11,5,3.06,3.09
15311,10,5,2.85,3.9
15312,10,5,3.29,4.4
15313,9,5,2.67,5.44
15314,11,5,4.08,4.91
15315,10,5,3.7,5.9
15316,11,5,4.0,5.82
15317,10,5,3.26,6.9
15318,10,5,3.22,7.4
15319,11,5,3.73,7.18
15320,11,5,4.15,7.64
15321,10,5,3.51,8.9
15322,11,5,3.69,8.55
15323,11,5,3.74,9.0
15324,11,5,3.22,9.45
15325,11,5,3.32,9.91
15326,11,5,3.68,10.36
15327,10,5,2.71,11.9
15328,10,5,3.22,12.4
15329,10,5,3.49,12.9
15330,10,5,3.01,13.4
15331,10,5,3.21,13.9
15332,10,5,2.48,14.4
15333,10,5,2.76,14.9
15334,10,5,3.12,15.4
15335,10,5,3.08,15.9
15336,10,5,3.42,16.4
15337,9,5,2.85,18.78
15338,10,5,3.31,17.4
15339,9,5,2.67,19.89
15340,10,5,2.75,18.4
15341,10,5,3.28,18.9
15342,10,5,3.27,19.4
15343,10,5,2.57,19.9
15344,10,6,2.35,20.5
15345,11,6,2.19,19.18
15346,10,5,1.08,17.1
15347,10,5,0.93,13.1
15348,11,5,1.15,8.36
15349,11,5,1.67,4.91
15350,11,5,2.24,1.55
15351,11,5,2.85,2.0
15352,11,6,3.37,2.55
15353,12,6,3.97,2.83
15354,11,6,3.26,3.64
15355,11,6,3.7,4.18
15356,12,6,4.14,4.33
15357,11,6,3.76,5.27
15358,11,6,4.2,5.82
15359,12,6,4.91,5.83
15360,11,6,4.37,6.91
15361,11,6,3.93,7.45
15362,11,6,4.16,8.0
15363,12,6,4.47,7.83
15364,11,6,3.77,9.09
15365,12,6,4.21,8.83
15366,12,6,4.46,9.33
15367,11,6,4.06,10.73
15368,12,6,4.41,10.33
15369,11,6,3.76,11.82
15370,12,6,3.81,11.33
15371,11,6,3.42,12.91
15372,11,6,3.71,13.45
15373,12,6,4.62,12.83
15374,11,6,4.31,14.55
15375,12,6,4.44,13.83
15376,11,6,3.86,15.64
15377,11,6,4.04,16.18
15378,11,6,3.55,16.73
15379,11,6,4.02,17.27
15380,12,6,4.31,16.33
15381,11,6,3.65,18.36
15382,12,6,4.05,17.33
15383,11,6,3.08,19.45
15384,11,6,3.2,20.0
15385,12,6,3.85,18.83
15386,12,6,4.12,19.33
15387,12,6,4.09,19.83
15388,12,6,4.26,20.33
15389,12,6,2.98,20.83
15390,12,7,2.89,21.42
15391,11,7,1.94,19.73
15392,12,7,1.96,14.92
15393,11,6,1.24,12.73
15394,11,6,1.61,9.18
15395,11,5,1.98,5.55
15396,10,5,1.47,2.2
15397,10,5,2.14,2.7
15398,10,5,2.7,3.2
15399,10,5,3.02,3.7
15400,10,5,2.64,4.2
15401,10,5,3.11,4.7
15402,11,5,3.63,4.73
15403,10,5,3.07,5.7
15404,10,5,3.14,6.2
15405,10,5,2.77,6.7
15406,10,5,2.99,7.2
15407,10,5,2.93,7.7
15408,10,5,2.6,8.2
15409,10,5,3.01,8.7
15410,10,5,3.25,9.2
15411,10,5,3.25,9.7
15412,10,5,3.48,10.2
15413,10,5,3.22,10.7
15414,10,5,3.41,11.2
15415,9,5,2.74,13.0
15416,10,5,3.4,12.2
15417,9,5,2.46,14.11
15418,9,5,2.59,14.67
15419,10,5,2.91,13.7
15420,10,5,3.48,14.2
15421,9,5,2.89,16.33
15422,10,5,3.47,15.2
15423,10,5,3.71,15.7
15424,10,5,3.21,16.2
15425,10,5,3.21,16.7
15426,10,5,2.8,17.2
15427,10,5,2.62,17.7
15428,10,5,2.72,18.2
15429,11,5,3.24,17.0
15430,10,5,3.07,19.2
15431,10,5,3.12,19.7
15432,10,5,2.84,20.2
15433,10,5,3.24,20.7
15434,9,5,2.27,23.56
15435,10,5,2.15,21.7
15436,10,4,2.29,17.5
15437,10,4,1.45,13.3
15438,10,3,1.88,9.0
15439,11,3,1.63,4.36
15440,11,3,1.79,0.64
15441,11,4,2.44,1.0
15442,11,5,2.97,1.45
15443,11,5,3.55,1.91
15444,12,6,3.92,2.25
15445,11,6,3.44,3.0
15446,12,6,3.7,3.25
15447,11,6,3.19,4.09
15448,11,6,3.39,4.64
15449,12,6,3.4,4.75
15450,11,6,2.89,5.73
15451,11,6,3.35,6.27
15452,12,6,3.54,6.25
15453,11,6,3.38,7.36
15454,11,6,3.57,7.91
15455,12,6,3.88,7.75
15456,12,6,4.1,8.25
15457,12,6,3.71,8.75
15458,12,6,4.2,9.25
15459,12,6,3.78,9.75
15460,12,6,3.83,10.25
15461,11,6,3.22,11.73
15462,12,6,3.76,11.25
15463,12,6,3.94,11.75
15464,11,6,3.41,13.36
15465,12,6,3.76,12.75
15466,11,6,3.36,14.45
15467,11,6,3.69,15.0
15468,12,6,4.07,14.25
15469,11,6,3.57,16.09
15470,12,6,3.88,15.25
15471,11,6,3.34,17.18
15472,11,6,3.7,17.73
15473,12,6,4.39,16.75
15474,11,6,3.94,18.82
15475,12,6,4.27,17.75
15476,12,6,4.27,18.25
15477,11,6,3.44,20.45
15478,11,6,3.14,21.0
15479,11,6,3.13,21.55
15480,12,7,2.77,20.33
15481,11,6,2.01,18.73
15482,11,5,2.3,15.27
15483,12,5,2.35,10.83
15484,11,5,1.84,8.36
15485,11,4,2.31,4.82
15486,11,4,2.63,1.36
15487,10,5,2.28,2.0
15488,10,5,2.9,2.5
15489,9,5,2.31,3.33
15490,10,5,2.6,3.5
15491,10,5,3.14,4.0
15492,10,5,3.36,4.5
15493,10,5,3.27,5.0
15494,10,5,3.54,5.5
15495,10,5,3.08,6.0
15496,10,5,3.18,6.5
15497,10,5,3.46,7.0
15498,10,5,3.01,7.5
15499,10,5,3.44,8.0
15500,9,5,2.85,9.44
15501,10,5,3.52,9.0
15502,9,5,2.6,10.56
15503,10,5,3.19,10.0
15504,10,5,3.4,10.5
15505,10,5,3.62,11.0
15506,10,5,3.35,11.5
15507,9,5,2.65,13.33
15508,10,5,2.88,12.5
15509,10,5,3.28,13.0
15510,10,5,3.4,13.5
15511,10,5,2.96,14.0
15512,10,5,3.3,14.5
15513,9,5,2.72,16.67
15514,10,5,3.31,15.5
15515,10,5,3.86,16.0
15516,10,5,3.51,16.5
15517,10,5,3.63,17.0
15518,9,5,2.97,19.44
15519,10,5,3.55,18.0
15520,9,5,3.17,20.56
15521,10,5,3.43,19.0
15522,10,5,3.63,19.5
15523,10,5,2.79,20.0
15524,10,5,2.39,20.5
15525,10,6,2.06,21.1
15526,10,5,0.8,17.0
15527,10,4,1.2,13.0
15528,10,5,1.38,9.1
15529,10,4,1.7,5.2
15530,11,3,2.15,1.09
15531,11,4,2.69,1.45
15532,11,4,3.09,1.82
15533,11,5,3.31,2.27
15534,12,6,3.66,2.58
15535,11,6,3.39,3.36
15536,12,6,3.76,3.58
15537,11,6,3.31,4.45
15538,11,6,3.46,5.0
15539,12,6,3.75,5.08
15540,12,6,3.95,5.58
15541,11,6,3.34,6.64
15542,11,6,3.0,7.18
15543,11,6,3.3,7.73
15544,12,6,3.69,7.58
15545,11,6,2.98,8.82
15546,11,6,3.21,9.36
15547,12,6,3.76,9.08
15548,12,6,4.09,9.58
15549,11,6,3.59,11.0
15550,12,6,4.11,10.58
15551,11,6,3.75,12.09
15552,12,6,4.12,11.58
15553,12,6,4.41,12.08
15554,11,6,3.98,13.73
15555,11,6,3.44,14.27
15556,11,6,3.75,14.82
15557,12,6,4.06,14.08
15558,11,6,3.56,15.91
15559,12,6,4.14,15.08
15560,12,6,4.34,15.58
15561,11,6,3.65,17.55
15562,12,6,3.96,16.58
15563,11,6,3.47,18.64
15564,12,6,3.69,17.58
15565,11,6,3.06,19.73
15566,11,6,3.5,20.27
15567,12,6,4.14,19.08
15568,12,6,4.1,19.58
15569,12,7,3.13,20.17
15570,12,7,3.26,20.75
15571,12,7,1.98,17.5
15572,11,6,0.79,15.64
15573,11,6,1.13,12.09
15574,11,5,1.75,8.64
15575,11,5,2.32,5.27
15576,10,4,1.9,2.0
15577,10,5,2.57,2.5
15578,10,5,3.24,3.0
15579,9,5,3.06,3.89
15580,10,5,3.67,4.0
15581,9,5,2.84,5.0
15582,10,5,2.93,5.0
15583,10,5,3.04,5.5
15584,10,5,3.28,6.0
15585,10,5,2.99,6.5
15586,10,5,3.21,7.0
15587,10,5,3.48,7.5
15588,10,5,3.05,8.0
15589,10,5,3.48,8.5
15590,10,5,3.18,9.0
15591,10,5,3.47,9.5
15592,10,5,3.85,10.0
15593,10,5,3.55,10.5
15594,9,5,2.88,12.22
15595,10,5,3.41,11.5
15596,10,5,3.45,12.0
15597,9,5,2.73,13.89
15598,10,5,3.09,13.0
15599,10,5,3.52,13.5
15600,9,5,3.13,15.56
15601,10,5,3.84,14.5
15602,9,5,3.28,16.67
15603,10,5,3.51,15.5
15604,10,5,3.82,16.0
15605,10,5,3.15,16.5
15606,10,5,3.43,17.0
15607,10,5,3.5,17.5
15608,10,5,2.98,18.0
15609,9,5,2.24,20.56
15610,9,5,2.2,21.11
15611,10,5,2.71,19.5
15612,10,5,3.49,20.0
15613,11,5,3.46,18.64
15614,10,5,2.39,21.0
15615,10,5,1.3,21.5
15616,10,5,1.11,17.3
15617,10,4,0.82,13.1
15618,11,5,0.96,8.27
15619,11,5,1.4,4.73
15620,11,4,2.04,1.18
15621,11,5,2.41,1.64
15622,11,6,3.07,2.18
15623,12,6,3.56,2.5
15624,12,6,3.74,3.0
15625,11,6,3.24,3.82
15626,12,6,3.6,4.0
15627,11,6,3.36,4.91
15628,11,6,3.75,5.45
15629,12,6,4.17,5.5
15630,11,6,3.57,6.55
15631,12,6,4.08,6.5
15632,11,6,3.31,7.64
15633,11,6,3.53,8.18
15634,12,6,3.87,8.0
15635,11,6,3.53,9.27
15636,11,6,3.71,9.82
15637,12,6,4.03,9.5
15638,11,6,3.99,10.91
15639,12,6,4.22,10.5
15640,11,6,3.69,12.0
15641,12,6,4.36,11.5
15642,11,6,3.36,13.09
15643,11,6,3.68,13.64
15644,12,6,3.89,13.0
15645,11,6,3.3,14.73
