Time,Simulation_Step,Vehicle_Count,Queue_Length,Halting_Vehicles,Traffic_Density,Lane_Occupancy,Average_Speed,Maximum_Speed,Minimum_Speed,Average_Acceleration,Average_Waiting_Time,Maximum_Waiting_Time,Current_TLS_Phase,Remaining_Green_Time,North_Count,South_Count,East_Count,West_Count,Car_Count,Bus_Count,Truck_Count,Motorcycle_Count,Emergency_Vehicle_Count,Total_CO2_Emission,Total_Fuel_Consumption,Total_NOx_Emission,Total_PMx_Emission,Average_Travel_Time,Average_Delay,Intersection_Throughput,Congestion_Level,Recommended_Green_Time
11910,11910,18,10,10,48.57,0.25,3.69,11.8,0.0,0.16,14.61,30.0,0,12.0,10,1,0,0,18,0,0,0,0,33067.05,10720.02,12.17,1.2,13.0,17.71,2,2,50
11911,11911,18,10,10,48.57,0.25,3.66,11.94,0.0,-0.03,15.17,31.0,0,11.0,10,2,0,0,18,0,0,0,0,30208.95,9793.51,11.54,1.66,0.0,18.43,0,2,50
11912,11912,18,10,10,48.57,0.26,3.52,13.89,0.0,0.1,15.72,32.0,0,10.0,10,1,0,0,18,0,0,0,0,31687.5,10272.79,11.55,1.37,12.5,18.71,2,2,50
11913,11913,18,10,10,48.57,0.25,3.7,13.94,0.0,0.18,16.28,33.0,0,9.0,10,1,0,0,18,0,0,0,0,34626.37,11225.52,12.49,1.72,0.0,19.4,0,2,50
11914,11914,18,10,10,48.57,0.27,3.77,13.12,0.0,-0.0,16.83,34.0,0,8.0,10,2,0,0,18,0,0,0,0,31843.83,10323.49,11.96,1.5,11.0,20.09,1,2,50
11915,11915,18,10,10,48.57,0.26,3.65,13.38,0.0,0.2,17.39,35.0,0,7.0,10,1,0,0,18,0,0,0,0,34568.44,11206.75,12.5,1.54,14.0,20.45,1,2,50
11916,11916,18,10,10,48.57,0.25,3.94,13.2,0.0,0.25,17.94,36.0,0,6.0,10,2,0,0,18,0,0,0,0,37567.58,12179.0,13.29,1.64,11.0,21.13,1,2,50
11917,11917,18,10,10,48.57,0.27,4.34,13.95,0.0,0.39,18.5,37.0,0,5.0,10,2,0,0,18,0,0,0,0,47350.37,15350.41,16.64,2.36,0.0,21.79,0,2,50
11918,11918,19,10,10,51.27,0.26,4.61,12.89,0.0,0.1,18.05,38.0,0,4.0,10,1,0,0,19,0,0,0,0,33947.0,11005.29,12.26,1.65,14.0,20.97,1,2,50
11919,11919,19,10,10,51.27,0.28,4.78,13.82,0.0,0.17,18.58,39.0,0,3.0,10,2,0,0,19,0,0,0,0,39731.54,12880.55,14.45,2.23,0.0,21.62,0,2,50
11920,11920,20,10,10,53.96,0.27,4.85,13.41,0.0,-0.04,18.15,40.0,0,2.0,10,1,0,0,20,0,0,0,0,36016.91,11676.37,13.42,2.3,13.0,20.82,1,2,50
11921,11921,20,10,10,53.96,0.28,4.93,14.07,0.0,0.08,18.65,41.0,0,1.0,10,2,0,0,20,0,0,0,0,41242.21,13370.28,14.94,2.15,0.0,21.46,0,2,50
11922,11922,19,10,10,51.27,0.26,4.7,13.33,0.0,0.12,20.16,42.0,0,0.0,10,1,0,0,19,0,0,0,0,35734.95,11584.9,12.75,1.75,11.5,22.86,2,2,50
11923,11923,20,10,10,53.96,0.27,4.83,13.91,0.0,0.03,19.65,43.0,1,0.0,10,1,0,0,20,0,0,0,0,39388.32,12769.28,14.23,2.1,0.0,22.3,0,2,50
11924,11924,19,10,10,51.27,0.28,4.1,12.88,0.0,-0.25,21.21,44.0,1,0.0,10,2,0,0,19,0,0,0,0,35230.55,11421.4,12.96,1.76,10.0,24.15,1,2,50
11925,11925,20,10,10,53.96,0.29,3.05,12.73,0.0,-0.63,20.65,45.0,1,0.0,10,1,0,0,20,0,0,0,0,30665.16,9941.39,11.97,1.43,13.0,23.35,1,2,50
11926,11926,19,8,8,51.27,0.28,2.38,11.62,0.0,-0.16,17.47,45.0,2,41.0,8,1,0,0,19,0,0,0,0,37714.18,12226.42,12.56,0.84,10.0,25.37,1,2,50
11927,11927,20,7,7,53.96,0.27,2.19,12.22,0.0,0.21,12.55,45.0,2,40.0,8,0,0,0,20,0,0,0,0,38304.65,12417.87,13.0,1.05,12.0,24.61,1,2,50
11928,11928,19,6,6,51.27,0.25,2.04,6.31,0.0,0.37,8.95,44.0,2,39.0,8,0,0,0,19,0,0,0,0,40548.03,13145.02,13.17,0.83,10.0,26.74,1,2,50
11929,11929,20,6,6,53.96,0.28,2.42,7.41,0.0,0.35,4.55,43.0,2,38.0,6,1,0,0,20,0,0,0,0,46442.26,15055.86,14.66,1.29,0.0,26.17,0,2,50
11930,11930,21,4,4,56.66,0.28,2.7,9.94,0.0,0.38,0.52,4.0,2,37.0,6,1,0,0,21,0,0,0,0,53439.83,17324.35,17.39,1.61,0.0,25.66,0,1,35
11931,11931,21,5,5,56.66,0.29,3.02,11.46,0.0,0.32,0.76,5.0,2,36.0,6,2,0,0,21,0,0,0,0,52808.6,17119.83,17.61,1.9,0.0,26.44,0,1,35
11932,11932,20,6,6,53.96,0.26,3.26,12.85,0.0,0.66,1.1,6.0,2,35.0,4,1,0,0,20,0,0,0,0,59079.27,19152.66,19.52,2.11,56.0,25.98,1,1,35
11933,11933,21,7,7,56.66,0.28,3.73,13.13,0.0,0.4,1.38,7.0,2,34.0,5,2,0,0,21,0,0,0,0,51551.52,16712.37,17.88,2.21,0.0,25.41,0,1,35
11934,11934,21,9,9,56.66,0.29,3.94,13.76,0.0,0.47,1.81,8.0,2,33.0,5,1,0,0,21,0,0,0,0,56453.74,18301.61,19.83,2.53,56.0,23.77,1,2,50
11935,11935,20,9,9,53.96,0.25,3.84,15.3,0.0,0.39,2.35,9.0,2,32.0,4,1,0,0,20,0,0,0,0,52274.97,16946.92,18.66,2.35,63.0,22.97,1,2,50
11936,11936,21,11,11,56.66,0.28,3.92,13.22,0.0,0.29,2.76,10.0,2,31.0,5,1,0,0,21,0,0,0,0,48311.07,15661.92,17.31,2.28,56.0,20.13,1,2,50
11937,11937,20,11,11,53.96,0.27,3.72,11.27,0.0,0.27,3.45,11.0,2,30.0,5,1,0,0,20,0,0,0,0,43518.8,14108.29,15.28,1.62,62.0,19.23,1,2,50
11938,11938,22,11,11,59.36,0.29,4.23,12.34,0.0,0.17,3.64,12.0,2,29.0,5,2,0,0,22,0,0,0,0,49404.89,16016.53,17.76,2.47,0.0,18.1,0,2,50
11939,11939,21,11,11,56.66,0.27,3.92,12.12,0.0,0.01,4.33,13.0,2,28.0,5,1,0,0,21,0,0,0,0,38889.65,12607.61,14.04,1.59,57.0,17.34,1,2,50
11940,11940,21,11,11,56.66,0.29,4.18,12.63,0.0,0.3,4.86,14.0,2,27.0,4,2,0,0,21,0,0,0,0,52281.94,16949.16,18.4,2.32,63.0,15.47,1,2,50
11941,11941,21,11,11,56.66,0.27,4.02,12.39,0.0,0.23,5.38,15.0,2,26.0,5,2,0,0,21,0,0,0,0,44602.13,14459.49,15.65,1.84,57.0,13.72,1,2,50
11942,11942,21,11,11,56.66,0.27,4.09,12.59,0.0,0.17,5.9,16.0,2,25.0,5,1,0,0,21,0,0,0,0,42461.86,13765.68,15.32,2.04,8.0,14.33,1,2,50
11943,11943,20,11,11,53.96,0.27,4.05,13.74,0.0,0.39,6.75,17.0,2,24.0,4,2,0,0,20,0,0,0,0,50510.84,16375.02,17.85,2.45,64.0,13.03,1,2,50
11944,11944,21,11,11,56.66,0.27,4.3,13.08,0.0,0.3,6.95,18.0,2,23.0,5,1,0,0,21,0,0,0,0,47876.29,15520.98,17.16,2.58,8.0,12.96,1,2,50
11945,11945,21,11,11,56.66,0.3,4.69,14.97,0.0,0.39,7.48,19.0,2,22.0,5,2,0,0,21,0,0,0,0,57143.58,18525.26,20.91,2.97,0.0,13.63,0,2,50
11946,11946,20,11,11,53.96,0.25,4.57,14.96,0.0,0.35,8.4,20.0,2,21.0,4,1,0,0,20,0,0,0,0,50650.75,16420.37,18.22,2.64,36.0,12.21,2,2,50
11947,11947,20,11,11,53.96,0.27,4.41,13.2,0.0,0.27,8.95,21.0,2,20.0,4,1,0,0,20,0,0,0,0,45994.93,14911.09,16.77,2.67,7.0,12.79,1,2,50
11948,11948,20,11,11,53.96,0.26,4.61,13.27,0.0,0.22,9.5,22.0,2,19.0,4,1,0,0,20,0,0,0,0,43645.06,14149.24,15.66,1.97,15.0,13.16,1,2,50
11949,11949,20,11,11,53.96,0.26,4.51,13.92,0.0,0.19,10.05,23.0,2,18.0,4,1,0,0,20,0,0,0,0,45294.25,14683.9,16.24,2.29,7.0,13.78,1,2,50
11950,11950,21,11,11,56.66,0.29,4.98,14.13,0.0,0.07,10.1,24.0,2,17.0,4,2,0,0,21,0,0,0,0,47618.69,15437.46,17.41,2.73,0.0,13.75,0,2,50
11951,11951,19,11,11,51.27,0.24,4.23,14.66,0.0,0.16,11.74,25.0,2,16.0,3,1,0,0,19,0,0,0,0,42964.87,13928.73,15.71,2.06,11.0,15.56,2,2,50
11952,11952,21,11,11,56.66,0.29,4.75,14.78,0.0,0.09,11.14,26.0,2,15.0,5,2,0,0,21,0,0,0,0,38390.37,12445.79,14.25,2.1,0.0,14.71,0,2,50
11953,11953,19,11,11,51.27,0.25,4.2,14.94,0.0,0.38,12.89,27.0,2,14.0,3,1,0,0,19,0,0,0,0,50553.25,16388.75,18.23,2.47,11.0,16.57,2,2,50
11954,11954,21,11,11,56.66,0.27,4.83,14.75,0.0,0.1,12.19,28.0,2,13.0,5,2,0,0,21,0,0,0,0,40650.71,13178.59,15.14,2.52,0.0,15.6,0,2,50
11955,11955,20,11,11,53.96,0.27,4.3,13.84,0.0,0.11,13.35,29.0,2,12.0,5,1,0,0,20,0,0,0,0,41022.62,13299.12,15.17,2.1,10.5,16.74,2,2,50
11956,11956,20,11,11,53.96,0.26,4.33,13.45,0.0,0.03,13.9,30.0,2,11.0,4,2,0,0,20,0,0,0,0,35662.74,11561.53,13.21,1.71,0.0,17.39,0,2,50
11957,11957,21,11,11,56.66,0.27,4.47,14.01,0.0,0.12,13.76,31.0,2,10.0,5,1,0,0,21,0,0,0,0,41120.5,13330.89,15.16,2.59,7.0,17.17,1,2,50
11958,11958,20,11,11,53.96,0.28,4.2,13.41,0.0,0.21,15.0,32.0,2,9.0,4,2,0,0,20,0,0,0,0,40747.98,13210.06,14.7,1.97,14.0,18.45,1,2,50
11959,11959,21,11,11,56.66,0.27,4.3,13.15,0.0,0.16,14.81,33.0,2,8.0,5,1,0,0,21,0,0,0,0,39977.96,12960.44,14.64,1.74,7.0,18.16,1,2,50
11960,11960,21,11,11,56.66,0.29,4.38,13.97,0.0,0.08,15.33,34.0,2,7.0,5,2,0,0,21,0,0,0,0,38783.66,12573.27,14.33,1.84,0.0,18.83,0,2,50
11961,11961,20,11,11,53.96,0.25,3.86,12.78,0.0,0.05,16.65,35.0,2,6.0,4,1,0,0,20,0,0,0,0,36053.39,11688.16,13.18,1.73,10.5,20.2,2,2,50
11962,11962,21,11,11,56.66,0.28,4.07,12.4,0.0,0.13,16.38,36.0,2,5.0,5,2,0,0,21,0,0,0,0,39863.28,12923.27,14.42,1.76,0.0,19.89,0,2,50
11963,11963,20,11,11,53.96,0.27,3.94,11.36,0.0,0.27,17.75,37.0,2,4.0,4,1,0,0,20,0,0,0,0,43881.1,14225.77,15.58,1.8,11.0,21.29,2,2,50
11964,11964,20,11,11,53.96,0.27,4.18,12.51,0.0,0.25,18.3,38.0,2,3.0,4,2,0,0,20,0,0,0,0,47048.93,15252.76,17.09,2.47,0.0,21.94,0,2,50
11965,11965,21,11,11,56.66,0.27,4.35,12.96,0.0,0.16,17.95,39.0,2,2.0,5,1,0,0,21,0,0,0,0,44498.64,14425.98,16.23,2.24,8.0,21.48,1,2,50
11966,11966,20,11,11,53.96,0.28,4.19,14.27,0.0,0.23,19.4,40.0,2,1.0,4,2,0,0,20,0,0,0,0,42882.5,13902.04,15.42,2.1,14.0,23.01,1,2,50
11967,11967,20,11,11,53.96,0.25,4.26,12.48,0.0,0.24,19.95,41.0,2,0.0,4,1,0,0,20,0,0,0,0,43968.43,14254.11,15.87,2.26,8.0,23.58,1,2,50
11968,11968,21,11,11,56.66,0.3,4.35,12.46,0.0,0.01,19.52,42.0,3,0.0,5,2,0,0,21,0,0,0,0,41168.94,13346.55,14.79,2.04,0.0,23.11,0,2,50
11969,11969,21,12,12,56.66,0.3,3.27,12.55,0.0,-0.41,20.1,43.0,3,0.0,7,1,0,0,21,0,0,0,0,40378.05,13090.14,15.25,1.65,11.5,23.56,2,2,50
11970,11970,21,12,12,56.66,0.3,2.85,12.37,0.0,-0.42,20.67,44.0,3,0.0,7,1,0,0,21,0,0,0,0,36036.79,11682.79,13.31,1.46,0.0,24.35,0,2,50
11971,11971,21,10,10,56.66,0.29,2.14,12.78,0.0,-0.24,17.0,43.0,0,41.0,8,0,0,0,21,0,0,0,0,34993.22,11344.43,12.83,0.76,8.0,25.11,1,2,50
11972,11972,21,10,10,56.66,0.28,1.52,12.87,0.0,-0.07,13.38,42.0,0,40.0,9,0,0,0,21,0,0,0,0,37711.02,12225.4,12.65,0.8,15.0,25.72,1,2,50
11973,11973,20,8,8,53.96,0.27,1.35,6.06,0.0,0.4,10.3,41.0,0,39.0,9,1,0,0,20,0,0,0,0,40560.31,13149.09,13.35,0.65,14.0,27.61,1,2,50
11974,11974,21,8,8,56.66,0.31,1.63,7.96,0.0,0.33,6.33,41.0,0,38.0,10,1,0,0,21,0,0,0,0,46395.4,15040.78,15.52,1.01,0.0,27.11,0,2,50
11975,11975,21,6,6,56.66,0.28,2.26,10.08,0.0,0.63,2.81,40.0,0,37.0,10,1,0,0,21,0,0,0,0,52691.42,17081.76,16.99,1.45,0.0,27.91,0,2,50
11976,11976,21,7,7,56.66,0.3,2.89,11.5,0.0,0.63,1.24,8.0,0,36.0,10,2,0,0,21,0,0,0,0,57072.36,18502.06,18.87,1.92,0.0,28.69,0,1,35
11977,11977,20,9,9,53.96,0.27,3.16,12.33,0.0,0.7,1.75,9.0,0,35.0,10,1,0,0,20,0,0,0,0,56289.12,18248.14,18.41,1.98,59.0,28.31,1,2,50
11978,11978,20,9,9,53.96,0.27,3.99,12.9,0.0,0.84,2.2,10.0,0,34.0,10,2,0,0,20,0,0,0,0,64556.75,20928.36,21.01,2.58,0.0,29.02,0,2,50
11979,11979,20,10,10,53.96,0.28,4.58,12.78,0.0,0.59,2.7,11.0,0,33.0,10,2,0,0,20,0,0,0,0,58461.69,18952.49,19.7,2.44,0.0,29.65,0,2,50
11980,11980,20,10,10,53.96,0.26,4.29,12.95,0.0,0.13,3.2,12.0,0,32.0,10,1,0,0,20,0,0,0,0,41010.62,13295.23,14.76,2.26,60.0,25.16,2,2,50
11981,11981,19,10,10,51.27,0.25,4.3,12.05,0.0,0.33,3.89,13.0,0,31.0,10,1,0,0,19,0,0,0,0,46923.1,15211.89,16.5,1.99,58.0,24.42,1,2,50
11982,11982,20,10,10,53.96,0.28,4.42,12.2,0.0,0.07,4.2,14.0,0,30.0,10,1,0,0,20,0,0,0,0,37277.2,12084.89,13.47,1.97,60.0,21.29,1,2,50
11983,11983,20,10,10,53.96,0.27,4.51,12.67,0.0,0.09,4.7,15.0,0,29.0,10,1,0,0,20,0,0,0,0,41069.71,13314.33,14.72,1.86,0.0,21.93,0,2,50
11984,11984,21,10,10,56.66,0.29,4.84,12.11,0.0,-0.03,4.95,16.0,0,28.0,10,2,0,0,21,0,0,0,0,40066.74,12989.25,14.75,2.25,0.0,21.51,0,2,50
11985,11985,20,10,10,53.96,0.27,4.43,12.27,0.0,0.18,5.7,17.0,0,27.0,10,1,0,0,20,0,0,0,0,36427.57,11809.44,13.07,1.58,60.0,18.17,2,2,50
11986,11986,20,10,10,53.96,0.27,4.67,12.88,0.0,0.17,6.2,18.0,0,26.0,10,2,0,0,20,0,0,0,0,38851.68,12595.34,14.22,2.26,59.0,16.32,1,2,50
11987,11987,20,10,10,53.96,0.29,5.04,13.86,0.0,0.37,6.7,19.0,0,25.0,10,2,0,0,20,0,0,0,0,53058.19,17200.82,18.99,2.76,0.0,16.92,0,1,35
11988,11988,19,10,10,51.27,0.25,4.39,12.52,0.0,0.06,7.58,20.0,0,24.0,10,1,0,0,19,0,0,0,0,33148.81,10746.52,12.13,1.47,60.0,13.01,2,2,50
11989,11989,18,10,10,48.57,0.25,4.21,12.71,0.0,0.16,8.56,21.0,0,23.0,10,1,0,0,18,0,0,0,0,36091.57,11700.52,13.08,1.98,59.0,11.48,1,2,50
11990,11990,19,10,10,51.27,0.25,4.17,13.46,0.0,-0.15,8.63,22.0,0,22.0,10,1,0,0,19,0,0,0,0,26959.46,8740.0,10.0,0.83,0.0,11.51,0,2,50
11991,11991,18,10,10,48.57,0.25,3.77,12.18,0.0,0.03,9.67,23.0,0,21.0,10,1,0,0,18,0,0,0,0,30303.67,9824.16,10.99,1.31,11.0,12.81,1,2,50
11992,11992,19,10,10,51.27,0.28,4.03,12.44,0.0,0.13,9.68,24.0,0,20.0,10,2,0,0,19,0,0,0,0,38543.59,12495.43,13.84,1.82,10.0,12.76,1,2,50
11993,11993,18,10,10,48.57,0.25,3.67,12.82,0.0,0.02,10.78,25.0,0,19.0,10,1,0,0,18,0,0,0,0,33436.72,10839.84,12.08,1.37,13.0,13.9,1,2,50
11994,11994,18,10,10,48.57,0.27,3.91,13.22,0.0,0.26,11.33,26.0,0,18.0,10,2,0,0,18,0,0,0,0,41108.78,13327.0,14.64,1.93,10.0,14.57,1,2,50
11995,11995,18,10,10,48.57,0.26,3.86,12.69,0.0,0.14,11.89,27.0,0,17.0,10,1,0,0,18,0,0,0,0,32819.61,10639.77,11.55,1.18,13.0,14.93,1,2,50
11996,11996,17,10,10,45.87,0.24,3.5,12.27,0.0,0.16,13.18,28.0,0,16.0,10,2,0,0,17,0,0,0,0,34619.52,11223.28,12.34,1.32,10.0,16.5,1,2,50
11997,11997,18,10,10,48.57,0.26,3.73,11.73,0.0,0.0,13.0,29.0,0,15.0,10,1,0,0,18,0,0,0,0,30733.94,9963.65,11.06,1.14,12.0,15.98,1,2,50
11998,11998,18,10,10,48.57,0.24,3.96,13.49,0.0,0.23,13.56,30.0,0,14.0,10,1,0,0,18,0,0,0,0,41568.78,13476.13,15.0,1.93,0.0,16.66,0,2,50
11999,11999,19,10,10,51.27,0.28,4.56,14.19,0.0,0.06,13.37,31.0,0,13.0,10,2,0,0,19,0,0,0,0,40228.81,13041.77,14.95,2.4,0.0,16.46,0,2,50
12000,12000,19,10,10,51.27,0.26,4.23,14.17,0.0,0.01,13.89,32.0,0,12.0,10,1,0,0,19,0,0,0,0,30215.53,9795.61,11.16,1.46,12.0,16.82,1,2,50
12001,12001,20,10,10,53.96,0.27,4.77,14.01,0.0,0.16,13.7,33.0,0,11.0,10,2,0,0,20,0,0,0,0,39261.78,12728.25,14.05,2.04,0.0,16.63,0,2,50
12002,12002,20,10,10,53.96,0.28,4.52,13.84,0.0,-0.04,14.2,34.0,0,10.0,10,1,0,0,20,0,0,0,0,31634.31,10255.57,11.69,1.63,12.0,16.96,1,2,50
12003,12003,19,10,10,51.27,0.25,4.26,13.59,0.0,0.13,15.47,35.0,0,9.0,10,1,0,0,19,0,0,0,0,37117.67,12033.18,13.35,2.11,11.0,18.5,1,2,50
12004,12004,19,10,10,51.27,0.28,4.53,13.66,0.0,0.27,16.0,36.0,0,8.0,10,2,0,0,19,0,0,0,0,41586.6,13481.94,14.88,2.44,0.0,19.16,0,2,50
12005,12005,17,10,10,45.87,0.22,3.92,13.76,0.0,0.2,18.47,37.0,0,7.0,10,1,0,0,17,0,0,0,0,35422.72,11483.66,12.6,1.49,12.0,21.77,2,2,50
12006,12006,18,10,10,48.57,0.25,4.31,14.29,0.0,0.24,18.0,38.0,0,6.0,10,2,0,0,18,0,0,0,0,43688.95,14163.47,16.01,2.29,0.0,21.23,0,2,50
12007,12007,16,10,10,43.17,0.23,3.37,13.75,0.0,0.19,20.88,39.0,0,5.0,10,1,0,0,16,0,0,0,0,30377.02,9847.91,10.82,1.0,11.0,24.19,2,2,50
12008,12008,17,10,10,45.87,0.24,3.66,13.89,0.0,0.08,20.24,40.0,0,4.0,10,1,0,0,17,0,0,0,0,31537.01,10224.01,11.79,1.48,9.0,23.43,1,2,50
12009,12009,16,10,10,43.17,0.23,2.99,12.77,0.0,-0.2,22.12,41.0,0,3.0,10,1,0,0,16,0,0,0,0,21114.86,6845.28,8.04,0.57,12.0,25.33,1,2,50
12010,12010,17,10,10,45.87,0.25,3.72,13.66,0.0,0.1,21.41,42.0,0,2.0,10,1,0,0,17,0,0,0,0,35443.67,11490.47,12.77,1.74,0.0,24.54,0,2,50
12011,12011,18,10,10,48.57,0.26,4.04,13.61,0.0,0.18,20.78,43.0,0,1.0,10,2,0,0,18,0,0,0,0,33893.3,10987.87,12.16,1.58,0.0,23.84,0,2,50
12012,12012,18,10,10,48.57,0.26,4.54,13.62,0.0,0.38,21.33,44.0,0,0.0,10,2,0,0,18,0,0,0,0,45605.79,14784.84,15.88,2.05,11.0,24.46,1,2,50
12013,12013,18,10,10,48.57,0.26,4.4,13.91,0.0,0.11,21.89,45.0,1,0.0,10,1,0,0,18,0,0,0,0,35745.25,11588.28,13.18,2.14,13.0,24.87,1,2,50
12014,12014,18,10,10,48.57,0.26,4.34,13.28,0.0,-0.19,22.44,46.0,1,0.0,10,1,0,0,18,0,0,0,0,21813.12,7071.69,8.59,1.1,12.0,25.23,1,2,50
12015,12015,19,10,10,51.27,0.28,4.02,13.46,0.0,-0.34,21.79,47.0,1,0.0,10,1,0,0,19,0,0,0,0,33608.54,10895.58,12.38,1.82,0.0,24.58,0,2,50
12016,12016,19,9,9,51.27,0.27,3.67,13.86,0.0,-0.35,17.47,45.0,2,41.0,8,1,0,0,19,0,0,0,0,35626.8,11549.79,12.49,1.48,0.0,25.32,0,2,50
12017,12017,20,7,7,53.96,0.26,2.83,13.72,0.0,-0.4,12.55,44.0,2,40.0,8,0,0,0,20,0,0,0,0,29893.42,9691.01,10.31,0.84,11.0,24.53,1,2,50
12018,12018,19,6,6,51.27,0.25,2.52,13.48,0.0,0.26,9.0,43.0,2,39.0,8,0,0,0,19,0,0,0,0,43187.04,14000.52,13.4,1.28,10.0,26.6,1,1,35
12019,12019,20,5,5,53.96,0.28,2.93,13.37,0.0,0.4,4.55,43.0,2,38.0,6,1,0,0,20,0,0,0,0,42355.16,13730.93,13.63,1.56,0.0,26.01,0,1,35
12020,12020,19,3,3,51.27,0.25,2.97,9.79,0.0,0.59,0.53,5.0,2,37.0,6,1,0,0,19,0,0,0,0,48639.84,15768.3,15.44,1.66,10.0,28.13,1,1,35
12021,12021,20,5,5,53.96,0.28,3.59,11.78,0.0,0.75,0.75,6.0,2,36.0,6,2,0,0,20,0,0,0,0,62122.25,20139.04,19.5,2.19,0.0,27.41,0,1,35
12022,12022,19,5,5,51.27,0.25,3.54,12.1,0.0,0.37,1.05,7.0,2,35.0,4,1,0,0,19,0,0,0,0,54892.97,17795.49,17.99,2.1,57.0,26.91,1,1,35
12023,12023,21,6,6,56.66,0.28,4.28,14.15,0.0,0.53,1.24,8.0,2,34.0,6,2,0,0,21,0,0,0,0,58838.98,19074.84,20.12,2.68,0.0,24.97,0,1,35
12024,12024,20,8,8,53.96,0.26,4.08,12.83,0.0,0.29,1.7,9.0,2,33.0,5,1,0,0,20,0,0,0,0,52431.75,16997.83,19.12,2.39,57.0,24.38,1,2,50
12025,12025,19,9,9,51.27,0.26,4.19,14.23,0.0,0.58,2.26,10.0,2,32.0,4,2,0,0,19,0,0,0,0,60432.35,19591.35,21.12,2.54,63.0,23.53,1,2,50
12026,12026,20,10,10,53.96,0.25,4.26,14.14,0.0,0.26,2.65,11.0,2,31.0,5,1,0,0,20,0,0,0,0,44512.36,14430.45,16.06,2.43,57.0,20.42,1,2,50
12027,12027,19,10,10,51.27,0.27,4.09,12.11,0.0,0.34,3.32,12.0,2,30.0,4,2,0,0,19,0,0,0,0,45257.06,14671.82,16.15,2.19,62.0,19.38,1,2,50
12028,12028,19,10,10,51.27,0.25,4.25,12.59,0.0,0.17,3.84,13.0,2,29.0,4,1,0,0,19,0,0,0,0,38666.65,12535.34,14.16,2.16,57.0,17.42,1,2,50
12029,12029,20,10,10,53.96,0.27,4.58,13.2,0.0,0.32,4.15,14.0,2,28.0,4,2,0,0,20,0,0,0,0,47885.28,15523.85,17.06,2.62,0.0,17.17,0,2,50
12030,12030,19,10,10,51.27,0.25,4.52,13.22,0.0,0.39,4.89,15.0,2,27.0,4,1,0,0,19,0,0,0,0,47706.33,15465.82,16.59,2.55,59.0,13.36,2,2,50
12031,12031,18,10,10,48.57,0.23,4.28,13.95,0.0,0.24,5.72,16.0,2,26.0,3,1,0,0,18,0,0,0,0,40373.62,13088.69,14.44,2.2,8.0,14.63,1,2,50
12032,12032,20,10,10,53.96,0.27,4.86,13.1,0.0,0.04,5.65,17.0,2,25.0,5,2,0,0,20,0,0,0,0,34104.66,11056.42,12.59,1.73,0.0,13.77,0,2,50
12033,12033,19,10,10,51.27,0.24,4.57,12.94,0.0,0.1,6.47,18.0,2,24.0,3,1,0,0,19,0,0,0,0,37761.31,12241.81,13.45,1.77,7.0,15.12,1,2,50
12034,12034,20,10,10,53.96,0.27,4.62,13.62,0.0,-0.05,6.65,19.0,2,23.0,5,2,0,0,20,0,0,0,0,38091.49,12348.91,14.27,2.45,65.0,12.25,1,2,50
12035,12035,19,10,10,51.27,0.25,4.4,13.48,0.0,0.23,7.53,20.0,2,22.0,4,1,0,0,19,0,0,0,0,49286.8,15978.19,17.92,2.28,7.0,13.57,1,2,50
12036,12036,19,10,10,51.27,0.26,4.71,15.14,0.0,0.28,8.05,21.0,2,21.0,4,2,0,0,19,0,0,0,0,50411.29,16342.71,18.12,2.81,64.0,11.34,1,2,50
12037,12037,19,10,10,51.27,0.24,4.23,13.96,0.0,0.07,8.58,22.0,2,20.0,4,1,0,0,19,0,0,0,0,32368.46,10493.57,11.88,1.54,7.0,11.92,1,2,50
12038,12038,19,10,10,51.27,0.27,4.44,14.57,0.0,0.25,9.11,23.0,2,19.0,5,2,0,0,19,0,0,0,0,41506.29,13455.91,15.13,2.41,15.0,12.29,1,2,50
12039,12039,18,10,10,48.57,0.23,4.0,13.32,0.0,0.07,10.17,24.0,2,18.0,3,1,0,0,18,0,0,0,0,30697.88,9951.98,11.27,1.33,7.0,13.64,1,2,50
12040,12040,20,10,10,53.96,0.28,4.55,14.15,0.0,0.15,9.65,25.0,2,17.0,5,2,0,0,20,0,0,0,0,39210.17,12711.53,14.25,2.15,0.0,12.9,0,2,50
12041,12041,19,10,10,51.27,0.26,4.48,14.08,0.0,0.44,10.68,26.0,2,16.0,4,1,0,0,19,0,0,0,0,50746.78,16451.51,17.93,2.68,7.0,14.22,1,2,50
12042,12042,18,10,10,48.57,0.22,4.16,12.93,0.0,0.17,11.83,27.0,2,15.0,4,0,0,0,18,0,0,0,0,36476.12,11825.18,13.36,1.62,11.0,15.38,2,2,50
12043,12043,19,10,10,51.27,0.26,4.52,12.85,0.0,0.27,11.74,28.0,2,14.0,4,1,0,0,19,0,0,0,0,44345.03,14376.18,16.09,2.5,0.0,15.21,0,2,50
12044,12044,19,10,10,51.27,0.24,4.83,13.61,0.0,0.31,12.26,29.0,2,13.0,4,1,0,0,19,0,0,0,0,44730.0,14500.97,16.02,2.65,15.0,15.52,1,2,50
12045,12045,18,10,10,48.57,0.23,4.6,13.98,0.0,0.2,13.5,30.0,2,12.0,3,1,0,0,18,0,0,0,0,37452.45,12141.67,13.52,1.83,7.0,17.03,1,2,50
